Sector Desc,Group Desc,Commodity Desc,Unit Desc,Domain Desc,Domaincat Desc,Short Desc,Long Desc,Agg Level Desc,State Name,Year,Published Estimate,State Ansi
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,UTAH,2011,"11,225,137",49
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,UTAH,2014,"18,458,000",49
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,UTAH,2015,"28,314,000",49
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,UTAH,2016,"26,118,000",49
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,UTAH,2019,"26,903,000",49
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,VERMONT,2011,"65,767,819",50
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,VERMONT,2014,"93,784,000",50
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,VERMONT,2015,"108,687,000",50
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,VERMONT,2016,"127,054,000",50
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,VERMONT,2019,"159,742,000",50
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,VIRGINIA,2011,"21,356,726",51
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,VIRGINIA,2014,"41,244,000",51
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,VIRGINIA,2015,"46,096,000",51
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,VIRGINIA,2016,"55,914,000",51
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,VIRGINIA,2019,"62,791,000",51
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WASHINGTON,2011,"297,104,171",53
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WASHINGTON,2014,"514,615,000",53
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WASHINGTON,2015,"626,445,000",53
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WASHINGTON,2016,"636,245,000",53
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WASHINGTON,2019,"885,970,000",53
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WEST VIRGINIA,2011,"135,228",54
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WEST VIRGINIA,2014,(D),54
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WEST VIRGINIA,2015,"3,861,000",54
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WEST VIRGINIA,2016,"2,025,000",54
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WEST VIRGINIA,2019,"13,354,000",54
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WISCONSIN,2011,"132,457,344",55
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WISCONSIN,2014,"200,420,000",55
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WISCONSIN,2015,"222,429,000",55
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WISCONSIN,2016,"255,450,000",55
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WISCONSIN,2019,"268,921,000",55
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WYOMING,2011,"17,954,849",56
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WYOMING,2014,"16,713,000",56
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WYOMING,2015,"16,658,000",56
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WYOMING,2016,"15,062,000",56
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",STATE,WYOMING,2019,"15,639,000",56
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",NATIONAL,US TOTAL,2011,"3,531,806,410",
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",NATIONAL,US TOTAL,2014,"5,451,377,000",
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",NATIONAL,US TOTAL,2015,"6,163,472,000",
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",NATIONAL,US TOTAL,2016,"7,553,872,000",
ECONOMICS,INCOME,COMMODITY TOTALS,$,ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $","COMMODITY TOTALS, ORGANIC - SALES, MEASURED IN $ - ON OPERATIONS WITH ORGANIC STATUS: (NOP USDA CERTIFIED)",NATIONAL,US TOTAL,2019,"9,925,911,000",
